fpr	tpr	threshold	category
0.0006776980855029085	0.1509116409537167	0.98185354	African
0.0006776980855029085	0.1517531556802244	0.9816352	African
0.0006889930535946236	0.1517531556802244	0.98141944	African
0.0006889930535946236	0.15287517531556802	0.981048	African
0.0007002880216863388	0.15287517531556802	0.9810431	African
0.0007002880216863388	0.15624123422159888	0.9801176	African
0.0007115829897780539	0.15624123422159888	0.98008037	African
0.0007115829897780539	0.15904628330995793	0.9795801	African
0.000722877957869769	0.15904628330995793	0.9795201	African
0.000722877957869769	0.16129032258064516	0.9785729	African
0.0007341729259614842	0.16129032258064516	0.9785281	African
0.0007341729259614842	0.1632538569424965	0.9781345	African
0.0007454678940531993	0.1632538569424965	0.9781321	African
0.0007454678940531993	0.1635343618513324	0.9780833	African
0.0007567628621449144	0.1635343618513324	0.9777836	African
0.0007567628621449144	0.1640953716690042	0.97751015	African
0.0007793527983283447	0.1640953716690042	0.977387	African
0.0007793527983283447	0.16605890603085555	0.9767378	African
0.0007906477664200599	0.16605890603085555	0.9767238	African
0.0007906477664200599	0.17054698457223003	0.9755304	African
0.000801942734511775	0.17054698457223003	0.9755259	African
0.000801942734511775	0.17279102384291725	0.9749375	African
0.0008245326706952053	0.17279102384291725	0.97482693	African
0.0008245326706952053	0.17307152875175316	0.97469556	African
0.0008358276387869204	0.17307152875175316	0.9746629	African
0.0008358276387869204	0.17335203366058907	0.9746585	African
0.0008471226068786355	0.17335203366058907	0.9745942	African
0.0008471226068786355	0.17447405329593269	0.9744212	African
0.0008584175749703507	0.17447405329593269	0.97436076	African
0.0008584175749703507	0.1758765778401122	0.9738579	African
0.000881007511153781	0.1758765778401122	0.9736979	African
0.000881007511153781	0.1803646563814867	0.97183853	African
0.0008923024792454961	0.1803646563814867	0.9718147	African
0.0008923024792454961	0.18877980364656383	0.968368	African
0.0009035974473372112	0.18877980364656383	0.968273	African
0.0009035974473372112	0.19046283309957923	0.96735764	African
0.0009148924154289264	0.19046283309957923	0.9672642	African
0.0009148924154289264	0.19074333800841514	0.96725464	African
0.0009374823516123566	0.19074333800841514	0.96716577	African
0.0009374823516123566	0.19186535764375875	0.9666541	African
0.000960072287795787	0.19186535764375875	0.9659878	African
0.000960072287795787	0.19214586255259467	0.9659851	African
0.0009713672558875022	0.19214586255259467	0.9656632	African
0.0009713672558875022	0.1929873772791024	0.96562976	African
0.0009826622239792174	0.1929873772791024	0.9656258	African
0.0009826622239792174	0.1938288920056101	0.96514934	African
0.0009939571920709325	0.1938288920056101	0.96509916	African
0.0009939571920709325	0.19719495091164096	0.9635305	African
0.0010052521601626476	0.19719495091164096	0.9634096	African
0.0010052521601626476	0.2002805049088359	0.9623478	African
0.0010165471282543627	0.2002805049088359	0.96221834	African
0.0010165471282543627	0.20308555399719494	0.96054935	African
0.0010278420963460778	0.20308555399719494	0.96016717	African
0.0010278420963460778	0.20448807854137446	0.95952207	African
0.0010391370644377929	0.20448807854137446	0.95947003	African
0.0010391370644377929	0.20504908835904628	0.95935273	African
0.0010504320325295082	0.20504908835904628	0.95935106	African
0.0010504320325295082	0.2072931276297335	0.9585206	African
0.0010617270006212233	0.2072931276297335	0.95833653	African
0.0010617270006212233	0.20785413744740533	0.95811135	African
0.0010730219687129384	0.20785413744740533	0.9580459	African
0.0010730219687129384	0.21065918653576438	0.95694786	African
0.0010843169368046535	0.21065918653576438	0.9565739	African
0.0010843169368046535	0.2129032258064516	0.95555675	African
0.0010956119048963686	0.2129032258064516	0.95553213	African
0.0010956119048963686	0.21486676016830294	0.9540903	African
0.001118201841079799	0.21486676016830294	0.95395976	African
0.001118201841079799	0.21570827489481065	0.95372754	African
0.001129496809171514	0.21570827489481065	0.9536289	African
0.001129496809171514	0.21654978962131838	0.9533135	African
0.0011407917772632292	0.21654978962131838	0.9532493	African
0.0011407917772632292	0.2168302945301543	0.95319134	African
0.0011520867453549443	0.2168302945301543	0.95261765	African
0.0011520867453549443	0.21711079943899017	0.9525393	African
0.0011633817134466596	0.21711079943899017	0.9523291	African
0.0011633817134466596	0.217671809256662	0.95225525	African
0.0011859716496300898	0.217671809256662	0.9518641	African
0.0011859716496300898	0.2179523141654979	0.95161855	African
0.001197266617721805	0.2179523141654979	0.95145935	African
0.001197266617721805	0.22019635343618513	0.9496928	African
0.0012198565539052351	0.22019635343618513	0.94954437	African
0.0012198565539052351	0.22047685834502104	0.9493514	African
0.0012424464900886655	0.22047685834502104	0.9487878	African
0.0012424464900886655	0.2238429172510519	0.9471329	African
0.0012537414581803806	0.2238429172510519	0.9470393	African
0.0012537414581803806	0.22524544179523143	0.9453728	African
0.0012763313943638108	0.22524544179523143	0.9451332	African
0.0012763313943638108	0.22608695652173913	0.9446485	African
0.0012989213305472412	0.22608695652173913	0.9443244	African
0.0012989213305472412	0.22636746143057504	0.9442747	African
0.0013328062348223865	0.22636746143057504	0.9439435	African
0.0013328062348223865	0.22720897615708274	0.94356585	African
0.0013441012029141019	0.22720897615708274	0.94351774	African
0.0013441012029141019	0.22748948106591865	0.94322526	African
0.001355396171005817	0.22748948106591865	0.9430025	African
0.001355396171005817	0.22861150070126227	0.9420582	African
0.001366691139097532	0.22861150070126227	0.9419651	African
0.001366691139097532	0.22917251051893409	0.9416312	African
0.0014005760433726776	0.22917251051893409	0.94083214	African
0.0014005760433726776	0.23085553997194952	0.94032866	African
0.0014118710114643927	0.23085553997194952	0.940175	African
0.0014118710114643927	0.23169705469845722	0.93933296	African
0.0014231659795561078	0.23169705469845722	0.9392825	African
0.0014231659795561078	0.23253856942496492	0.93907243	African
0.0014344609476478229	0.23253856942496492	0.9388111	African
0.0014344609476478229	0.23394109396914445	0.9381347	African
0.001445755915739538	0.23394109396914445	0.9381008	African
0.001445755915739538	0.23562412342215988	0.9367012	African
0.001457050883831253	0.23562412342215988	0.9366019	African
0.001457050883831253	0.2359046283309958	0.93621486	African
0.0014683458519229684	0.2359046283309958	0.93618774	African
0.0014683458519229684	0.2361851332398317	0.93596494	African
0.0014909357881063986	0.2361851332398317	0.9357062	African
0.0014909357881063986	0.23730715287517531	0.93499255	African
0.0015022307561981137	0.23730715287517531	0.93459624	African
0.0015022307561981137	0.23814866760168302	0.93430114	African
0.0015135257242898288	0.23814866760168302	0.9342694	African
0.0015135257242898288	0.24011220196353436	0.9336334	African
0.001524820692381544	0.24011220196353436	0.93351483	African
0.001524820692381544	0.2420757363253857	0.9308588	African
0.0015361156604732592	0.2420757363253857	0.93075365	African
0.0015361156604732592	0.2429172510518934	0.930058	African
0.0015474106285649743	0.2429172510518934	0.9300166	African
0.0015474106285649743	0.24460028050490884	0.92824876	African
0.0015587055966566894	0.24460028050490884	0.9282046	African
0.0015587055966566894	0.24544179523141654	0.92672855	African
0.0015812955328401198	0.24544179523141654	0.9266051	African
0.0015812955328401198	0.24572230014025245	0.92657125	African
0.001592590500931835	0.24572230014025245	0.92637193	African
0.001592590500931835	0.24600280504908836	0.9261331	African
0.0016377703732986955	0.24600280504908836	0.9255717	African
0.0016377703732986955	0.2476858345021038	0.92452854	African
0.0016490653413904106	0.2476858345021038	0.92429465	African
0.0016490653413904106	0.2488078541374474	0.9236601	African
0.0016603603094821257	0.2488078541374474	0.9235764	African
0.0016603603094821257	0.24908835904628332	0.9235119	African
0.0016716552775738408	0.24908835904628332	0.92331535	African
0.0016716552775738408	0.25021037868162693	0.9221679	African
0.001682950245665556	0.25021037868162693	0.92210907	African
0.001682950245665556	0.253015427769986	0.9201504	African
0.001694245213757271	0.253015427769986	0.9201067	African
0.001694245213757271	0.2532959326788219	0.92008007	African
0.0017055401818489864	0.2532959326788219	0.9197478	African
0.0017055401818489864	0.2535764375876578	0.9196246	African
0.0017168351499407015	0.2535764375876578	0.91960216	African
0.0017168351499407015	0.2538569424964937	0.919441	African
0.0017281301180324166	0.2538569424964937	0.9194381	African
0.0017281301180324166	0.25610098176718094	0.9175545	African
0.0017394250861241317	0.25610098176718094	0.9175003	African
0.0017394250861241317	0.25638148667601685	0.9169909	African
0.0017507200542158468	0.25638148667601685	0.9168744	African
0.0017507200542158468	0.25806451612903225	0.9154728	African
0.001762015022307562	0.25806451612903225	0.9154433	African
0.001762015022307562	0.26002805049088357	0.91359466	African
0.0017733099903992772	0.26002805049088357	0.9135291	African
0.0017733099903992772	0.261711079943899	0.9120889	African
0.0017958999265827074	0.261711079943899	0.9109717	African
0.0017958999265827074	0.26227208976157085	0.90995467	African
0.0018071948946744225	0.26227208976157085	0.9099326	African
0.0018071948946744225	0.2628330995792426	0.9095531	African
0.001841079798949568	0.2628330995792426	0.9091957	African
0.001841079798949568	0.2631136044880785	0.9090006	African
0.001852374767041283	0.2631136044880785	0.90893465	African
0.001852374767041283	0.26339410939691443	0.90887636	African
0.001852374767041283	0.26395511921458625	0.90870416	African
0.0018636697351329982	0.26395511921458625	0.908578	African
0.0018636697351329982	0.2645161290322581	0.9080238	African
0.0018749647032247133	0.2645161290322581	0.9077113	African
0.0018749647032247133	0.2661991584852735	0.90647405	African
0.0018862596713164286	0.2661991584852735	0.90611804	African
0.0018862596713164286	0.2687237026647966	0.9035647	African
0.0018975546394081437	0.2687237026647966	0.9029277	African
0.0018975546394081437	0.26928471248246844	0.90242994	African
0.0019088496074998588	0.26928471248246844	0.90196353	African
0.0019088496074998588	0.26956521739130435	0.90175915	African
0.0019427345117750043	0.26956521739130435	0.8999205	African
0.0019427345117750043	0.26984572230014026	0.8996431	African
0.001954029479866719	0.26984572230014026	0.8989142	African
0.001954029479866719	0.27152875175315566	0.8976705	African
0.0019653244479584347	0.27152875175315566	0.8976281	African
0.0019653244479584347	0.2729312762973352	0.89691335	African
0.001987914384141865	0.2729312762973352	0.8967655	African
0.001987914384141865	0.2732117812061711	0.89670694	African
0.002010504320325295	0.2732117812061711	0.8964777	African
0.002010504320325295	0.27349228611500703	0.89620674	African
0.0020330942565087253	0.27349228611500703	0.8958509	African
0.0020330942565087253	0.27377279102384294	0.8956049	African
0.0020556841926921555	0.27377279102384294	0.89416516	African
0.0020556841926921555	0.2740532959326788	0.8927839	African
0.0020669791607838706	0.2740532959326788	0.8924956	African
0.0020669791607838706	0.27489481065918653	0.89160705	African
0.0020782741288755857	0.27489481065918653	0.8910719	African
0.0020782741288755857	0.276577840112202	0.88968176	African
0.0020895690969673013	0.276577840112202	0.8896608	African
0.0020895690969673013	0.2782608695652174	0.8883063	African
0.0021008640650590164	0.2782608695652174	0.8869013	African
0.0021008640650590164	0.27938288920056104	0.88541585	African
0.0021121590331507315	0.27938288920056104	0.88536394	African
0.0021121590331507315	0.2796633941093969	0.8846099	African
0.0021347489693341617	0.2796633941093969	0.8843445	African
0.0021347489693341617	0.2805049088359046	0.88386863	African
0.002157338905517592	0.2805049088359046	0.88313425	African
0.002157338905517592	0.2847124824684432	0.878519	African
0.002179928841701022	0.2847124824684432	0.8780684	African
0.002179928841701022	0.2858345021037868	0.87712467	African
0.002191223809792737	0.2858345021037868	0.87707204	African
0.002191223809792737	0.28695652173913044	0.87672836	African
0.002213813745976168	0.28695652173913044	0.8764443	African
0.002213813745976168	0.28723702664796635	0.87601036	African
0.002236403682159598	0.28723702664796635	0.8756809	African
0.002236403682159598	0.28807854137447403	0.87499714	African
0.002247698650251313	0.28807854137447403	0.8749939	African
0.002247698650251313	0.28892005610098176	0.87410843	African
0.002258993618343028	0.28892005610098176	0.8739519	African
0.002258993618343028	0.2894810659186536	0.8734367	African
0.0022928785226181735	0.2894810659186536	0.8731041	African
0.0022928785226181735	0.291164095371669	0.8714757	African
0.0023267634268933192	0.291164095371669	0.8709651	African
0.0023267634268933192	0.2917251051893408	0.8703721	African
0.0023606483311684645	0.2917251051893408	0.8701132	African
0.0023606483311684645	0.2922861150070126	0.8698336	African
0.0023719432992601796	0.2922861150070126	0.8695993	African
0.0023719432992601796	0.29284712482468445	0.8691079	African
0.0023832382673518947	0.29284712482468445	0.8690976	African
0.0023832382673518947	0.2962131837307153	0.86726004	African
0.00239453323544361	0.2962131837307153	0.86713004	African
0.00239453323544361	0.297054698457223	0.86665255	African
0.00241712317162704	0.297054698457223	0.86597955	African
0.00241712317162704	0.2976157082748948	0.8657479	African
0.002428418139718755	0.2976157082748948	0.8655667	African
0.002428418139718755	0.2992987377279102	0.8643804	African
0.0024510080759021858	0.2992987377279102	0.8641174	African
0.0024510080759021858	0.3012622720897616	0.86308587	African
0.002473598012085616	0.3012622720897616	0.8618991	African
0.002473598012085616	0.3018232819074334	0.861491	African
0.002484892980177331	0.3018232819074334	0.8612677	African
0.002484892980177331	0.3051893408134642	0.8558794	African
0.0025187778844524764	0.3051893408134642	0.8542191	African
0.0025187778844524764	0.30659186535764377	0.85292304	African
0.0025413678206359066	0.30659186535764377	0.85246354	African
0.0025413678206359066	0.3068723702664797	0.8521323	African
0.0025413678206359066	0.3074333800841515	0.8519518	African
0.0025413678206359066	0.30771388499298735	0.8518704	African
0.0025526627887276217	0.30771388499298735	0.85169214	African
0.0025526627887276217	0.3082748948106592	0.85149276	African
0.0025526627887276217	0.308835904628331	0.8504732	African
0.002563957756819337	0.308835904628331	0.84897745	African
0.002563957756819337	0.31023842917251054	0.8475618	African
0.0025752527249110523	0.31023842917251054	0.8471488	African
0.0025752527249110523	0.3105189340813464	0.8468933	African
0.0025865476930027674	0.3105189340813464	0.8466992	African
0.0025865476930027674	0.31136044880785413	0.8457269	African
0.0025978426610944825	0.31136044880785413	0.8454712	African
0.0025978426610944825	0.3127629733520337	0.84286314	African
0.0026091376291861976	0.3127629733520337	0.8422118	African
0.0026091376291861976	0.31332398316970544	0.84165275	African
0.0026204325972779127	0.31332398316970544	0.8412324	African
0.0026204325972779127	0.3150070126227209	0.83731043	African
0.002631727565369628	0.3150070126227209	0.83699924	African
0.002631727565369628	0.31584852734922864	0.83650255	African
0.002654317501553058	0.31584852734922864	0.8361535	African
0.002654317501553058	0.3161290322580645	0.83567315	African
0.002665612469644773	0.3161290322580645	0.83561486	African
0.002665612469644773	0.3169705469845722	0.8344798	African
0.0026882024058282037	0.3169705469845722	0.8334746	African
0.0026882024058282037	0.31753155680224404	0.832718	African
0.002699497373919919	0.31753155680224404	0.83269984	African
0.002699497373919919	0.31781206171107995	0.8323601	African
0.002710792342011634	0.31781206171107995	0.83215106	African
0.002710792342011634	0.3186535764375877	0.8308244	African
0.002722087310103349	0.3186535764375877	0.83056617	African
0.002722087310103349	0.31949509116409536	0.8301473	African
0.002733382278195064	0.31949509116409536	0.8297159	African
0.002733382278195064	0.31977559607293127	0.82896775	African
0.0027559722143784943	0.31977559607293127	0.8284257	African
0.0027559722143784943	0.3200561009817672	0.8281271	African
0.0027898571186536396	0.3200561009817672	0.8273393	African
0.0027898571186536396	0.32398316970546986	0.82234883	African
0.002801152086745355	0.32398316970546986	0.82234484	African
0.002801152086745355	0.3242636746143058	0.8223135	African
0.0028124470548370703	0.3242636746143058	0.8216387	African
0.0028124470548370703	0.32510518934081345	0.821345	African
0.0028237420229287854	0.32510518934081345	0.82097536	African
0.0028237420229287854	0.3267882187938289	0.8188498	African
0.0028463319591122156	0.3267882187938289	0.8183908	African
0.0028463319591122156	0.3270687237026648	0.81801414	African
0.0028576269272039307	0.3270687237026648	0.81743705	African
0.0028576269272039307	0.3273492286115007	0.8173804	African
0.002880216863387361	0.3273492286115007	0.817316	African
0.002880216863387361	0.3279102384291725	0.81680447	African
0.002891511831479076	0.3279102384291725	0.81600755	African
0.002891511831479076	0.3287517531556802	0.8158343	African
0.0029253967357542217	0.3287517531556802	0.8144489	African
0.0029253967357542217	0.32903225806451614	0.81354004	African
0.0029366917038459368	0.32903225806451614	0.81352687	African
0.0029366917038459368	0.33071528751753154	0.8122472	African
0.002947986671937652	0.33071528751753154	0.81141305	African
0.002947986671937652	0.3318373071528752	0.81045777	African
0.002959281640029367	0.3318373071528752	0.81042063	African
0.002959281640029367	0.3321178120617111	0.8096808	African
0.002970576608121082	0.3321178120617111	0.8094746	African
0.002970576608121082	0.332398316970547	0.80921596	African
0.002981871576212797	0.332398316970547	0.80783814	African
0.002981871576212797	0.3332398316970547	0.8061656	African
0.0029931665443045123	0.3332398316970547	0.8060314	African
0.0029931665443045123	0.33492286115007014	0.8046642	African
0.0030157564804879425	0.33492286115007014	0.8045878	African
0.0030157564804879425	0.33520336605890605	0.8041279	African
0.003038346416671373	0.33520336605890605	0.8033157	African
0.003038346416671373	0.33632538569424963	0.8027859	African
0.0030722313209465184	0.33632538569424963	0.8000553	African
0.0030722313209465184	0.33856942496493686	0.7979788	African
0.0030948212571299486	0.33856942496493686	0.7974806	African
0.0030948212571299486	0.33884992987377277	0.797462	African
0.0031061162252216637	0.33884992987377277	0.79712963	African
0.0031061162252216637	0.3394109396914446	0.7966204	African
0.003117411193313379	0.3394109396914446	0.7962102	African
0.003117411193313379	0.3413744740532959	0.79468423	African
0.003140001129496809	0.3413744740532959	0.79446745	African
0.003140001129496809	0.3419354838709677	0.7940752	African
0.003151296097588524	0.3419354838709677	0.7940633	African
0.003151296097588524	0.34249649368863955	0.79354286	African
0.00318518100186367	0.34249649368863955	0.79236287	African
0.00318518100186367	0.34305750350631137	0.7914402	African
0.003196475969955385	0.34305750350631137	0.7906102	African
0.003196475969955385	0.3433380084151473	0.7904607	African
0.003219065906138815	0.3433380084151473	0.7898194	African
0.003219065906138815	0.3436185133239832	0.7897635	African
0.0032416558423222453	0.3436185133239832	0.7896769	African
0.0032416558423222453	0.3447405329593268	0.7884131	African
0.0032529508104139604	0.3447405329593268	0.7872744	African
0.0032529508104139604	0.3455820476858345	0.785985	African
0.0032642457785056755	0.3455820476858345	0.7859005	African
0.0032642457785056755	0.3461430575035063	0.78507894	African
0.003275540746597391	0.3461430575035063	0.7846358	African
0.003275540746597391	0.34670406732117814	0.78398395	African
0.0033094256508725364	0.34670406732117814	0.78353053	African
0.0033094256508725364	0.3472650771388499	0.78177965	African
0.0033207206189642515	0.3472650771388499	0.7810579	African
0.0033207206189642515	0.34866760168302946	0.7797242	African
0.0033320155870559666	0.34866760168302946	0.7793052	African
0.0033320155870559666	0.3495091164095372	0.77919286	African
0.0033546055232393968	0.3495091164095372	0.7780119	African
0.0033546055232393968	0.3514726507713885	0.77486074	African
0.003365900491331112	0.3514726507713885	0.77472395	African
0.003365900491331112	0.3525946704067321	0.7730255	African
0.003377195459422827	0.3525946704067321	0.7729577	African
0.003377195459422827	0.352875175315568	0.7727483	African
0.0033997853956062576	0.352875175315568	0.7716425	African
0.0033997853956062576	0.3531556802244039	0.7714444	African
0.0034110803636979727	0.3531556802244039	0.7714084	African
0.0034110803636979727	0.35455820476858346	0.7704808	African
0.003456260236064833	0.35455820476858346	0.7690969	African
0.003456260236064833	0.3548387096774194	0.7687965	African
0.0034788501722482633	0.3548387096774194	0.76835656	African
0.0034788501722482633	0.35539971949509114	0.7683324	African
0.0035014401084316935	0.35539971949509114	0.7672315	African
0.0035014401084316935	0.35568022440392705	0.7667879	African
0.0035466199807985543	0.35568022440392705	0.7655345	African
0.0035466199807985543	0.35988779803646564	0.7597261	African
0.0035579149488902694	0.35988779803646564	0.75938743	African
0.0035579149488902694	0.3607293127629734	0.75899315	African
0.0035692099169819845	0.3607293127629734	0.758674	African
0.0035692099169819845	0.3638148667601683	0.75460446	African
0.0035805048850736996	0.3638148667601683	0.75426346	African
0.0035805048850736996	0.3643758765778401	0.7530357	African
0.00360309482125713	0.3643758765778401	0.75270915	African
0.00360309482125713	0.364656381486676	0.7517834	African
0.003614389789348845	0.364656381486676	0.75141144	African
0.003614389789348845	0.3649368863955119	0.75138783	African
0.0036369797255322756	0.3649368863955119	0.75046635	African
0.0036369797255322756	0.3652173913043478	0.75044346	African
0.0036482746936239907	0.3652173913043478	0.75032914	African
0.0036482746936239907	0.36577840112201965	0.7497952	African
0.003682159597899136	0.36577840112201965	0.7489427	African
0.003682159597899136	0.3666199158485273	0.7484436	African
0.003693454565990851	0.3666199158485273	0.74816895	African
0.003693454565990851	0.3688639551192146	0.74614	African
0.0037386344383577115	0.3688639551192146	0.7448154	African
0.0037386344383577115	0.3697054698457223	0.7428568	African
0.003761224374541142	0.3697054698457223	0.741389	African
0.003761224374541142	0.3702664796633941	0.7412308	African
0.0037838143107245723	0.3702664796633941	0.74032354	African
0.0037838143107245723	0.37110799438990183	0.739853	African
0.0037951092788162874	0.37110799438990183	0.7398502	African
0.0037951092788162874	0.37138849929873774	0.7392926	African
0.0038289941830914327	0.37138849929873774	0.7378615	African
0.0038289941830914327	0.37166900420757365	0.7377375	African
0.003840289151183148	0.37166900420757365	0.73676276	African
0.003840289151183148	0.37194950911640956	0.73651356	African
0.003851584119274863	0.37194950911640956	0.73639804	African
0.003851584119274863	0.37307152875175315	0.7349116	African
0.003862879087366578	0.37307152875175315	0.7348074	African
0.003862879087366578	0.37335203366058906	0.7340747	African
0.0038741740554582935	0.37335203366058906	0.73373103	African
0.0038741740554582935	0.3744740532959327	0.73272604	African
0.0038854690235500086	0.3744740532959327	0.7327242	African
0.0038854690235500086	0.3755960729312763	0.7311074	African
0.0038967639916417237	0.3755960729312763	0.7308905	African
0.0038967639916417237	0.3761570827489481	0.7304174	African
0.003908058959733438	0.3761570827489481	0.7300297	African
0.003908058959733438	0.3767180925666199	0.7297318	African
0.003919353927825154	0.3767180925666199	0.7295618	African
0.003919353927825154	0.37699859747545583	0.7288711	African
0.0039306488959168695	0.37699859747545583	0.7288463	African
0.0039306488959168695	0.37868162692847124	0.72586256	African
0.003941943864008584	0.37868162692847124	0.7255694	African
0.003941943864008584	0.37924263674614306	0.7251251	African
0.0039532388321003	0.37924263674614306	0.7250134	African
0.0039532388321003	0.3798036465638149	0.7241029	African
0.003964533800192014	0.3798036465638149	0.7235256	African
0.003964533800192014	0.3803646563814867	0.7232725	African
0.00399841870446716	0.3803646563814867	0.7218981	African
